id,text,score
1743,经济衰退这段时间人人心里都在想，没想到还是任总直接提出来了。先看看原文，要优化过去不太赚钱的部门了。听说是音箱部门要砍掉。全球经济将面临着衰退、消费能力下降的情况，华为应改变思路和经营方针，从追求规模转向追求利润和现金流，保证渡过未来三年的危机。“把活下来作为最主要纲领，边缘业务全线收缩和关闭，把寒气传递给每个人。”云计算、产业互联网、数字能源、智能汽车解决方案加大投入。对于各个业务，任正非提到，‍华为云计算要踏踏实实以支撑华为业务发展为主，走支持产业互联网的道路。‍‍数字能源在战略机会窗上加大投入，创造更大价值，收缩机关，加强作战队伍。智能汽车解决方案，要加强商业闭环，研发要走模块化的道路，‍‍聚焦在几个关键部件作出竞争力，剩余部分可以与别人连接。因为美国的制裁，华为终端业务下滑25%，不是一般的伤。而在去年上半年，华为运营商业务收入为1369亿元人民币，企业业务收入为429亿元人民币，消费者业务收入为 1357亿元人民币。从三大主营业务的数据来看，华为运营商以及企业业务收入分别增长4%和27%，但终端业务下滑25%。其实不光是企业要转变思路，对于普通人来说，在开源面临经济衰退的前景下难以继续，节流就成了摆在眼前的事情了。把自己手头不需要的，无可无不可的东西，收收捡捡一点，能卖的卖，手里保证充足的现金流。工作不太忙，锻炼锻炼身体，学习一些新技能或者读个书，经济低谷期，修才蓄德才是正道。,2
1744,广州现在对自己的定位已经跟其他一线区分开了，算是在下一盘大棋。所以你说广州如果衰落，其实北上深得不到多少甜头，深圳可能因为地理位置能得到一些但不如失去的多。因为深圳目前已经跟广州的发展区分开了，两者虽有竞争但不如以往那么激烈了，特别深中通道建完后，广州已经占据不了粤西的人口了，以前深圳虹吸粤东人口，广州虹吸粤西人口，如今深圳是全粤都虹吸人才。只不过深圳要的是人才而不是人口，广州如今的城市主题要的是人口而不是人才。比如房价，很多人都在说广州房价是一线目前唯一下跌的，甚至连很多新一线都涨了广州还在跌。但究其原因，广州房价下跌是因为广州开放了第四代新规，也就是实用率最高可以到达150%。这是什么概念…机构也在广州，医疗教育也是广州较强，所以广州虹吸人口，有人口才有人才，有人口才有经济，深广现在更像是错位发展，协同发展，大湾区应该是更加紧密的，如果深圳财政不上交而是留存广东，广东会更强大。目前广州属于给深圳提供人才的一个中转地了，因为两地相隔很近，或者说大湾区城市之间就没多远。除非深圳土地面积大上几倍，要不然广州都不太可能衰退下去。而广州衰退的话对深圳的影响也很大，两座城市合起来才有强大的人口人…接收不到多少广州衰退的好处，但重庆，估计会是最后赢家，因为重庆成都土地大，人口流入广东的也多，所以很多制造业转移的话，会有更多人低端人口选择留在重庆成都，不过重庆成都不临海。反正目前广深格局已经定型了，基本不可能衰退的，因为广深目前虽有竞争但其实趋向于一体了。一荣俱荣，不过广东省反而是很难再上升了，因为深圳属于上游虹吸了广东大部分经济，但是不反哺广东，所以未来的日子还得再苦一苦非大湾区的兄弟们了。,4
1745,经济倒退大萧条，其实衰退的不是有钱人，而是穷人。1929年美国就经历过一次彻底的社会大萧条，1931年美国失业率高达25%生产过剩，消费不足，穷人消费不起，中产不敢消费，经济螺旋下降股市崩溃，债市崩溃，利率上涨，工厂倒闭，或者削减工人工资房东大量驱逐没钱缴纳房租的房客，年轻人大量流落街头，或者投靠父母回归大家庭，年轻人和青年夫妻投靠父母，岳父母，挤在不大的房子里生活女性大量失业，失足妇女数量增加群众减少社交，中国也悄然并入了经济下行的轨道。其实不管是哪个国家，不管是什么文化，不管是什么社会，永远都是二八定律，永远都是有钱人比没钱的，少得多多了。在中国有6亿人口的平均月收入在1000块钱以下，现…被吸引回来。还有一类热搜，叫做张嘉倪?嫁了有钱老公家里洗手间大，范冰冰化妆品有好几个柜子，网红卖衣服买千万豪宅，xxx富二代豪车撞了也不心疼，类似的信息多了，大多数人都会被洗脑。哪怕嘴上不说，心里还是会认可买贵的就有优越感。干是这种广告，就可以拉动国民消费，掏空韭菜钱。成功很难，要是能够把你忽悠到，那就不难成功了，你想变有钱，变成功，他说那就跟他学。那你必须要掏出你的荷包里的钱给他才可以。这些割人…去，就会给大家的感受是，有钱人真多，感觉比那10万个穷人，绝对数量上还要多。大家都把目光转移到那些发了财，赚了钱的少部分人身上，但是很难去把目光放在经历普通，收入一般的芸芸众生上面。而那些穷人，放在人群里面根本吸引不到别人的目光，大家看到了也没有什么印象。虽然我们一年当中，能够看到接触到的有钱人数量很少，但是只要看到接触了几次，都会留下极深的印象。这种影响反复刺激，就给我们感觉，有钱人还是挺多的。,2
1746,我就想问，凭什么计划经济委员会里的一个老头子，能决定我嘴里吃什么？我辛辛苦苦了一整年，攒了钱，攒了粮票，还开了介绍信。结果到了供销社的副食品柜台，人家告诉我没有鲜肉，只有罐头；没有冰糖，只有伊拉克蜜枣；没有年糕，只有发糕。为什么没有？因为没有计划生产。为什么没有计划生产？因为计划经济委员会认为供应这些更高效，成本更低。效率更低？成本更高？你把我当煤炉还是把我当机器？我吃东西是为了用最高的效率把自己喂饱吗？我吃东西是因为我想吃，是因为食物能让我开心！按照圣经的说法，上帝创造了人和万物。而权柄高如上帝，也并没有在造人伊始就限定人应当有何种食谱，而是将自己天上飞的、地上跑的、水里游的、有核结果、带叶长籽的造物尽归于人类，由人类自行管理、自行选择和享用。反观在计划经济体制中的身居高位者，享受着高级轿车、独立住房和伏尔加河鱼子酱，却对人民最朴素的尊严和诉求视而不见。许诺的人间天国建设得八字没一撇，却已经开始行使连上帝也未之有也的权力了。没有任何人应当拥有这样的权力，这从根本上就是反人类、反人性的。甚至我们可以这么说，所有以“计划”两个字开头的东西，本质上都是针对这个社会没有资格计划的成员，采取的去人化处置措施。通过这样和那样的“计划”，一个社会成员属于自身的个体的鲜活部分逐渐走向消亡，最终沦为计划者建造奇观的一具消耗品，这才是“计划”社会的底层逻辑所在。,-1
1747,经济下行的可能后果是社会治安恶化，很多问题需要自己来解决,2
1748,以上回答里那些觉得不是单选而是多选且答案是AC的童鞋请注意，问题关键点在于经济衰退“供给”变还是不变？！请回到教材第七版87页，书中对“供给”与“供给量”有明确说明。经济衰退且收入下降，是否改变了企业在任何一种既定价格水平下企业的销售愿望？。。。。个人以为，还真没有改变（企业为什么要变，市场对低档商量的需求在增加，我销量更多啊），改变的只是在任何一种既定价格水平下消费者的购买愿望了，因为消费者收入在下降。所以可以说经济衰退且收入下降时，低档商品的供给不变，只是供给量变了，因为在既定价格水平下，低档商品的需求增加了，引起了低档商品均衡价格上升，供给量增加了，供给量沿着供给曲线变动，但供给曲线本身没有变化。答案是A，供给不变，需求增加，价格上升，数量增加。,3
1749,很多人对经济大萧条理解有误，认为经济大萧条就是社会没有钱了。而实际上的经济大萧条，是贫富差距太大，钱无法流动了。富人通过垄断生产资料掌握了90％以上的社会资源和金钱，作为社会底层的穷人只能被剥削压榨而赚不到钱，然而富人的需求始终是有限的，这就导致社会上的商品产能过剩，企业破产，大量的人失业，间接导致了小资产阶级和中产阶级的贫穷，最后分化成两个完全对立的阶级，严重阻得社会发展。,2
1750,写于11.19上个月美国cpi降了，本以为是个好事。但今天cnn这个新闻很值得玩味首先，二手车是美国经济一个很重要指标，如果经济形势好，二手车市场应该热，但现在是裁员，代表站在一线的人，闻到了恐惧的味道。tips：十月美国二手车降幅1.9，是压低十月cpi的重要因素。可以这么理解这个现象：cip的下降不是因为供求关系正常了，而是人们选择不消费了，人们消费降级了。其次，登子最大的经济遮羞布就是就业。可现在裁员潮不止是高科技行业，已经蔓延开了。在心理学界有个重要概念叫“泛化”，指的什么不重要，你只需要知道：当有泛化情况出现时，心理咨询师就得引起重视了，因为很有可能情况已经从精神变态（非常态的意思，…淡，说Carvanan太小，垃圾公司代表不了美国。blablabla的。嗯，我就回了他一句:行，Carvanan你觉得是垃圾，代表不了，那Amazon也是垃圾？查资料的时候看清楚哦，他们裁的可不是程序员哦，而是零售部门、保障部门和人力部门员工哦，这能代表美国商界了吗？好，你还可以说Amazon是科技公司，那Redfin裁掉13%又怎么说？这可是房地产公司哦，总不是科技公司了吧？Gap裁员5%又怎么…，直到经济触底”。换句话说，就是他们也不知道为啥非农数据这么高，和其他经济指标明显不符。我私心揣测，可能和“四周内有一次雇主付款的服务，既属于非农就业人口”有关？你四周内送过一次Uber eat，就算是新增一个非农就业——和这个有关系没？我不知道，反正我上面说的那些裁员肯定是发生了，可能这些被裁掉的人，第二天就有了新工作吧。反正美国劳工部不会为了拜登的面子，修改非农就业计算方式，数据造假的。对吧？,2
1751,希望你能看完吧你知道香港繁华的时期是什么时候吗，现在的它有什么支柱产业？？当下这个时期的年轻人有什么发展？最繁华的时代是1984-1996，最顶峰应该是1988-1992你知道李嘉诚是怎么发家的，真的以为他是靠什么塑胶花发家的？1967年，香港发生暴动，楼市震荡衰退，李嘉诚选择了抄底收购烂尾楼、旧楼、低价地皮，这样的操作，李嘉诚重复了四年。1970年，楼市触底反弹，李嘉诚仅靠收取租金每年便可达到400万港元，凭着这一轮囤地抛售，李嘉诚大赚特赚，并迅速成立长江实业公司--地产公司房地产赚钱啊，金融业赚钱啊，大家都做房地产 都投机，地价高 成本大 周期长 风险大 收益低 的实业就没有人做了，就被排…医疗资源配置，强化学前教育、特殊教育普惠普农发展， 自此10年91.6万所小学在中国消失，360w个自然村减少不到270w个，行政村不到60w，农村人民入城安居乐业，为国贡献GDP大跃进 信用社 交公粮 上山下乡 种地忙， 少小离家老大回，乡音无改村子没。先富带动后富，有钱就要炒房地产、金融业高速发展的今天，成本变高，实业公司减少，实业很难不亏，炒房一定会赚，卖房帮助公司度…先生说的那样：“千万不要以为房市、股市、金融、资本里的某些人是超人 是英雄，其实他们是这个社会里的害虫，是垃圾，他们在政策、资金、灰色的辅助下，光明正大的掠夺现有的和未来的各种资源，却又不实际产生任何效益推动社会发展。”金融产业已经在不断侵蚀社会根基，金融岗位，电商价格战，中国实业的发展已经举步维艰，岗位稀少，能培养和养活的熟练工的岗位更少，哪怕年轻人志愿报国，都没有合适的岗位的去让他发光发热了。,2
1752,经济大萧条有如下特点：1，普通人大量失业，失业是大萧条的显著特征，1931年美国失业率高达25%。2，生产过剩，消费不足，穷人消费不起，中产不敢消费，经济螺旋下降。3，出口萎缩、汽车奢饰品降价、生产下降、商品滞销，利润减少，工厂、商店倒闭。4，货币工具陷入流动性陷阱，出现拼命放水现象。中小微企业融资难、融资贵，而中央银行却在继续放水货币，整个经济凸显很不景气现象。5，银行倒闭，股市崩溃，债市崩溃，利率上涨，工厂倒闭或者削减工人工资。6，粮食短缺、产量锐减、出口国限制出口、价格暴涨。7，持有的不动产大幅缩水，房产，股票以及其他资产缩水，有钱人大幅变成穷人，富人大幅减少。8，房贷及很多信贷违约数量…三千万人依靠救济过活。政府财税收入的减少和福利支出的不断增加导致出现赤字甚至破产。在这种情况下想获得救济的条件变得极为严格。人们得事先变卖家产，取消保险，直至借贷无门的地步，并且证明所有亲戚全部破了产才能争取到申请救济的机会。即使这些条件都具备了，如果本人未婚或已婚而无子女的，在很多城市还是领不到救济。三、接上条：和城市里的中产阶级居民比起来，那些被忽视的农民和城市贫民更加可怜。为了填饱空空的肚皮…平常的好、娱乐业人满为患。博彩业也异常火爆，越来越多的人想撞上头彩。3，二手物品回收、二手物品只要满足人们最低的生活需求受到人们的欢迎。4，文学创作和图书馆大受欢迎。对于失业的民众来说，公共图书馆就是穷人的俱乐部，一个可以随便翻阅、打盹瞌睡的温暖而安静的地方。而且通过阅读，也可以暂时忘却事业的痛苦。5，便宜低端食品在大萧条时期人们首先削减的是奢侈品和高档产品的需求，而廉价且能填饱肚子需求反倒上涨。,1
1753,全文1717字，预计阅读4分钟原创第690篇日本NHK电视台在2006年拍摄了一部纪实影片：《穷忙族》。日本经历房地产经济泡沫破裂以后，相当长一段时间，经济低迷，社会活力不足，年轻人看不到希望，被迫躺平，迷茫与焦虑。后来也是人们津津乐道日本所谓的“失去三十年”。回顾历史，我们不难发现有的时候发达国家踩过的坑，发展中国家也一定要踩过吗？也许只有经历阵痛才恍然大悟。在人性的贪婪面前，无论是发达国家还是发展中国家，无论是白种人，黑种人，黄种人，都是一样的，都是相通的。有的时候你陷入贫穷并不是不够努力，而是社会时代的问题。如果你出生在抗日战争时期，每天对面的不是饥饿，而是生死存亡，所以社会的个体都会沉…本社会鼓吹消费主义，年轻人压根没有节制消费的习惯，到了年龄大了以后，因为老伴常年生病，家徒四壁，苦不堪言。年老以后，抵御风险的能力几乎为零，更糟糕的是随着经济的持续低迷，也影响到日本新生代，年轻人身上出现了始料未及的改变。年轻人觉得没有希望，纷纷选择躺平，日本入了低欲望社会。第三位故事主人公是一位日本女性。樱子原本大学成绩优秀，名校毕业，后来结婚生子，做了一个让她十分后悔的决定，做家庭全职太太。此…是一位令人尊敬的母亲。我为什么很喜欢日本NHK电视台，因为拍摄的很真实，很细腻，没有宏伟的叙事，没有浮夸的表演，只有现实普通人真情的流露。。。每一位小人物背后都有一部完整的，为人不知的故事，故事里面有欢乐，有痛苦，有伤心，有流泪，也有励志。致敬每一个为生活而拼搏的普通人。平凡的世界，平凡的生活。喜欢的朋友们，动动发财的小手，转发点赞，非常感谢。原创不易，如有共鸣，请下方留言讨论版权保护，侵权必究！,2
1754,当前时期，很多人感受到自己的生活被物价上涨和经济大环境影响。是否有人担心即将失业或者收入减少？国人对经济困难时期的记忆逐渐模糊，改革开放以来几十年，当前人们对收入困难，行业暴雷崩盘，经济衰退等事件感到陌生恐惧。经济衰退会非常考验你的个人财务状况，与此同时失业或收入减少等个人危机也会迅速考验你和家庭的财务状况。下面我对个人和家庭的财务建议将帮助你在这段经济逆风时期做好准备。主要手段：通过主动管理你的现金流，信用卡和贷款，让自己度过这段最困难的时期。所有人都必须牢记，当困难来临时，有准备比慌张无措好，现在开始准备总比坐以待毙什么都不做要好，有几件事可以让你的财务为困难时期做好准备：手段一：财务管理…房会员，外出聚餐游玩等。这些会根据你的临时需求或者季节性变化。例如在孩子返校前，春节中秋节端午节时，你预算可能会激增，你可能会在夏季外出就餐上花费更多，尤其是在旅行时。确定可变成本的用途让你可以更好地控制支出，这是保护财务平衡的第一步。如果你需要外出旅行来保障你的心理健康，那就意味着你必须消减其他可变支出。已经入不敷出的情况如果你已经没有足够的钱来涵盖固定支出。在这种情况下，你需要保持冷静，确认什…了屏蔽当前公司，以避免被老板知道，在裁员时优先把你排上。额外收入如果你已经觉察到当前工作的收入有缩水或者自己有被裁员的风险，那么副业就要开始纳入考虑了。当你可以准备好B计划时，就算你失业了，有一些收入保障你和家庭的基本生活。短期计划包括卖掉自己不用的一些二手物品：衣服、家具或婴儿用品或旧电子产品。长期计划是从事另一份工作或准备好副业。副业的准备通常需要前期成本和精力投入，所以更要从现在就开始准备。,2
1755,总结：想一夜暴富，欠了太多钱，还不起，就只能衰退了，俗称掉入中等收入陷阱。这国家呢，奇葩程度不亚于咱隔壁三哥，但发展，却远远不如三哥。说真，国家发展的好不好，都知道先看人均GDP，但你要这么比的话，巴西一直过得比咱们好的，虽然2018年以后GDP被我们超了，但就算这样也不比咱们低多少的。按道理，人民生活水平怎么说也应该和中国差不多吧，但去过巴西的人知道，这国家对外是“国际粮仓”，出口粮食全球第二，对内呢，街上随处可见，都是吃不饱饭的流浪汉，在到处翻找着垃圾车上能吃的东西。而且，这两年他家这问题还越来越严重了。按道理，不应该过成这个样子啊，到底哪出问题了？其实巴西地理位置很好，属于上帝赏饭吃的那…涨幅限定死了，就是不给老百姓涨工资了，至于工厂赚的钱，用来给工厂做资本积累啊，继续扩大生产。不得不说，巴西真的是脑回路很清奇。在这种思路下，巴西经济腾飞的背后，穷人却越来越多了，因为工资增速追不上通胀速度。那会儿巴西一亿人，500万过的是西欧的富裕生活，1500万人过的是正常国家的生活，但是，剩下8000万人，是拉丁美洲最穷的人。最后成了一种巴西特色，就是大部分人在其经济爆发的七十年代，越过越惨，…三世界国家中很常见，南亚的，拉美的，非洲的，工业发展吸纳不了新增人口，农业也吸纳不了新增人口，城市和乡村到处都是穷人，足球就自然成了一种年轻人可以搏一把的出路。但说白了，巴西幸亏还有老天赏饭吃的好地好矿能卖钱，才能让它反复走错路的情况下还能在今天过得依旧不好不坏。这要是我们这种艰难的地方，敢这么瞎玩，早就被列强瓜分了。（全文完，公号：湖上居民，我是湖苏，码字不易，如果你看完了，点个赞吧，谢谢阅读）,2
1756,在一季度，美国总统拜登还在说经济如何强劲的复苏，可是后来，陆陆续续有媒体和投行加入到唱衰美国经济的队伍。我记得那时候我说美国衰退不可避免，有一个读者私信我，说了一堆带情绪性的话，大意就是人家华尔街投行不比我厉害，他们都不说，所以我就是骗流量，现在估计再说这话的就是1450了。前几天，美国媒体做了一个统计，把标普500指数在最近8次衰退中的下跌幅度制成下表。从这张表上可以看出一个问题：美国经济的波动越来越大。70年代的下跌与其说是石油危机造成的，还不如说是美苏争夺到了最高潮造成的，当时局势还不明朗，对经济的冲击巨大可以理解。到了80年代，苏联颓势已现之后，美国的经济波动就小多了，标普500指数回…领失业金的人数却不断地走高，奇怪吧。难道前脚接到问卷电话说自己找到工作了，后脚就跑去领失业金？还有CPI也是，美国民众能找到多少种商品的物价上涨幅度低于10%的？但是美国政府统计出来的就是不到10%，这是怎么统计的？从美国公司发布的下半年业绩指引来看，大部分都是持平或者下滑，这一点其实从招聘情况也能看出来，美国公司就没有几个是要增加招聘的，脸书甚至连暑期实习生都不用了。在这种情况下，标普500从6…国的降息并不会起到2009年的那种效果，反而可能会把局势引导向不可收拾的底部。没有一次全球性的财富再分配和经济体系调整，经济危机不可能会结束。从现在来看，全球经济危机有可能就在三个月之内就出现。END往期文章要收割美国了！（长文）未来会进入多年的去杠杆周期请关注并点赞+在看。你的每一次点赞都是我创作路上的动力来源。免责声明：本文由荆棘阿甘原创创作，图片来源网络，如有侵权请联系告知。点个在看你最好看,2
1757,这个观点非常的狭窄，层次太低了。这种问题应该要从更高的维度和层次去思考。非要把锅扔给城中村的，请问城中村阻碍你盖地铁高速了？要盖超级工厂的话你非要跑到CBD旁边的城中村里盖是吧？要盖办公楼给高新产业人才，请问琶洲黄埔番禺万博啥的地方的办公楼塞满了吗？这些地方的租金高到赶跑了初创公司了是吧？这些地方不通地铁公交和快速路是吧？拆光了月租一千几百元的城中村，让打工仔们住月租三四千的崭新的大楼是吧？本来广州就没啥高新科技什么中高端产业了，还要花大钱去拆城中村花大钱重建，然后房租再度起飞连了低端人口低端产业都通通赶跑，让广州直接失去造血能力+破产+欠一屁股债，真是好一条康庄大道啊。很多人分析广州的问题时…己尾巴的蟒蛇。这些年我也回国好几次，也看过不少人对比中国和很多发达国家的视频和文字感想，论实力尤其是产业上的实力中国早就达到甚至超过一大堆发达国家了，造的汽车轮船各种工业品甚至现在人工智能机器人啥的吊打全世界都没毛病，但为什么中国还如此内卷那么多人还是过的如此苦哈哈，无他，其他国家在捂紧钱袋子，在关着大门，在抗拒自由贸易。中国各个产业各个城市满身武功无处施展，那就只能不断内卷，互相比拼谁更能压榨上…做不了主，城中村里的房东做不了主，我甚至觉得中山纪念堂旁边那大楼里的那些人其实也不一定能做的了主。所以，既然现在是潜龙勿用的时代，大家就该吃吃该睡睡，积蓄力量以图将来吧。高速发展了三十年了休息一下也应该了，别人要卷让他们去卷。等将来尘埃落定了，该出海的时候还就是要从珠三角大湾区出海的；就是真的一时半刻出不了海，那悠着点也总比瞎折腾玩死累死自己，或者弄出一些天大的窟窿挖天大的坑让大家一起来买单要好。,4
1758,今天的中国与20世纪80年代末进入长期“停滞”前夕的日本存在一些重大差异。一是相对发展阶段，它影响剩余的“追赶”增长量。以此衡量，中国与 20 世纪 70 年代初的日本比 1980 年代末更相似。另一个是规模，这对中国成为发达国家的可能路径有影响。中国经济当然不能幸免于停滞，但如果确实发生，也会有不同的原因，我将在下面讨论。也有相似之处。特别是，今天的中国和 20 世纪 80 年代的日本都积累了沉重的债务负担，并且都必须应对边际投资回报下降（或者如一些经济学家所说，为负）的问题。日本通过将债务从企业部门转移到政府来解决这一问题，但不一定解决潜在的低效率问题，这也是他们未能摆脱停滞的一个重要原因…0亿美元（按今天的美元计算，相当于每人280美元）。与 20 世纪 80 年代的日本类似，中国在 2008-09 年全球金融危机 (GFC) 之前的几年中已经开始出现严重的反弹。中国贸易失衡的规模对全球利率、大宗商品价格和失业率等方面产生了日益严重的影响。这当然不是全球金融危机背后的唯一原因，但很可能是罪魁祸首之一。无论如何，全球金融危机和随之而来的经济萧条在很大程度上打破了这种不平衡，我们很可能…有，是因为它的消费经济遥遥领先于世界，而且它拥有世界上最优秀的企业家，他们可以利用这个引擎找到创新的方法，不仅满足这种需求，而且通过推出产品和服务来创造新的需求。世界前所未见的服务。这种消费需求驱动创新的良性循环是中国在效仿美国的过程中仍在努力打造的强大飞轮。这个过程还处于早期阶段。它能否在未来二十年里解决这个问题，将是它能否像 20 世纪 80 年代初的日本那样成为一个富裕国家的最重要决定因素。,4
1759,看到这种明显带着目的问题反复邀请我属实是冒火，更绷不住的是点开就是吹马科斯。看来我还是太低估你乎了，光全小将神话还不够，还要拉出隔壁的马科斯出来神话了。那我就首次用点跟专业相关的内容，拷打一下罢。叠甲：本文不是鉴证，也非学术研究，更不是个人观点，仅仅是抄书摆一些事实出来。“上世纪六七十年代的菲律宾到底有多发达？”“马科斯造成菲律宾经济高度增长”与世界其他许多国家一样，菲律宾在进入 20 世纪 60 年代后期时也陷入了巨大的经济危机。这场危机首先表现在该国美元储备的急剧下降，1969 年 6 月 17 日，美元储备开始下降。到 8 月 1 日，比索在黑市上的兑换率为 1 美元兑 4.84 比索，…0年代的菲律宾的经济仍属于农业经济而非工业经济，雷克托认为这是贫穷的根源，而加西亚政府的 菲律宾第一政策（1957-61 年）是也未能跳脱外国所有制，所以繁荣是虚假的。贝尔贸易法和劳雷尔-兰利协定的条款规定了美国企业在菲律宾经济中优势，加西亚，马卡帕加尔的改革也并未触及他们，更不用说马科斯了。[14] [15] 差不多得了，这种趋势战后就开始了，而不是在马科斯垮台后的机械化浪…，因为问题中存在的两个假设很有可能并未存在。我只能摆出马科斯戒严之前的黑料来批判一下下面将菲律宾经济增长归功于马科斯，并且将问题归结于他戒严和之后继承者未能很好恢复的观点了。讲真，要不是太难绷了还反复邀请我我并不想写这个，，，我不否认马科斯是远高于菲律宾平均水平的政治家，但非要另辟蹊径吹他施政什么差不多得了，我都还没摆出1972后他一系列类人操作呢，，，之后还是写英史和西属菲律宾吧，，可爱捏，，，,2
1760,先声明:我是马鞍山人早在10年钢铁过剩那段时间，钢铁厂国企工资两三千块，全城一半人口靠国企过日子，卖早饭的都开不下去了跑去南京开店。马鞍山人都在说，马鞍山经济出路是什么，大家找了10年，发现没出路。南有强敌，北有大哥，自己夹在中间，估计只能等区划调整。但十几年来占了长三角的光，产业协作给马鞍山带来了新的动能，给苏南搞加工配套，也是条路。浑浑噩噩十几年，城南也修了不少厂房，招商引资了不少项目，靠着长江航运，搞制造业经济。回头发现经济数据还可以，全省前列。最后马鞍山人发现，马鞍山根本不需要找出路，只要长江航道还在。老天爷就赏饭吃。经济差了就降工资，工资低了就有厂来投资雇人，经济就又上去了。一晃十几…年了，孩子都在南京上小学了。南京其实也不用担心什么。京沪高铁还在，长江航道也在，虽然不是地处苏南，但也有工业底子，距离劳动力市场近，距离工业消费品市场也近。这得天独厚的交通条件和经济基础放眼全中国也没几个了。实际上找来找去都是无头苍蝇，名次排位就像股票也有高有低。不如杭州如何？不进前10又如何了？不过是像小马那样阶段性调整一下罢了。城市衰败一些，工资低一些，对于厂子而言就又多了吸引力，迟早还是会回…化工不还是从长江运进南京再集散的嘛，他没有天然航道，永远只能靠合并其他县区来追逐南京。杭州强也就让他强去，互联网经济时代，出了个马云就让他先享受互联网福利。深处杭嘉湖平原，身后就是浙中山区，修再多高速公路，物流总归不便利，永远制造小商品嘛。而你不同了，有航道有平原有山脉，天生就有一口饭吃，几千年了，这都是大城市所在。阶段性调整，机会没把握住很正常，人总不可能一辈子倒霉。毕竟，这是三省省会，南京嘛~,4
1761,当前的经济状况，像极了上世纪九十年代的日本，也就是人们常说的“失去三十年”的开始。回顾一下日本走过来的路吧。在日本经济衰退低迷期间，哪些行业触顶后平滑了呢？金融、房地产、汽车、家装、家具、家电、高端日用品、耐用消费品、名牌奢侈品、婴幼儿消费品（少子化）等。又有哪些行业可以逆势收获多多呢？有一定知名度的平价日用品、二手市场、低价电商、便利店、快餐店、含酒精和咖啡因的饮料、平价旅游休闲、影视图书文化、电子游戏竞技、有科技含量的创新产品、健康养老有关的产品和服务（老龄化）、美容美妆产品和服务等等。当然，肯定不能少了有科研开发能力的科技行业，包括从基础的芯片半导体到智能产品。当然，咱们与日本，无论是经济环境还是社会政治环境都有很大的差异，不能简单的类推。但是，经济现象还是有很多共性可参考的。特别是人们消费心理的变化，大致是趋同的。人们消费心理会发生什么变化呢？就像一位日本经济学家说的，人们终于冷静下来活明白了。人们从经济高速发展时的收入增长预期，变成了规避风险预期。因此，消费降级成为必然，消费心理从自我满足型转变为价值实用型，由此，大众化消费成为趋势。国产品牌产品，有品牌的平价产品，具有科技和管理水平能获得低成本优势的产品，快消商品等。经济从高速进入低平阶段后，人们会从关注发展的事业型转变为关注自身的生活型。因此，大部分与生活和健康相关的服务业都将获得很好的机会。还因为关注的转移，人们会追求那些消耗时光又能让人高兴的事情，简单说，就是玩。那些与玩乐有关的行业也会迎来机会。,2
1762,酒吧一间接一间的关门，饭店不停换老板和招牌，夜总会的妹子变得殷情多了，民间放款电话一个接一个打给你，这些不都是经济下滑的具体体现吗,2
1763,当然越来越强，目前看不到任何美国可能衰落的迹象。美国世界第一粮食出口大国，世界第一石油出口大国，世界第一科技大国。在能源、粮食、高科技都做到超强几乎没有短板的情况下，实力占世界比重高不是很正常的事情吗。而兔子的粮食勉强自给自足，石油依靠大量进口，高科技更是差美国一大截。所以房地产一倒，经济就一蹶不振，A股跌破下限。另外，我们人口红利也在逐渐消失，人口已负增长，老龄化逐渐严重，这种形势下我们被美国拉开差距不是很正常吗。现阶段我是看不到任何经济可能超过美国的希望。,2
1764,你大清农村的“秩序”：咸丰九年开始，土客械斗进入高潮期，本地士绅纷纷设立公局，招募武装，聘请佣兵，派人去香港采购洋枪，准备报复前几年铲村的旧恨，另一方面客家人被土人赶出聚居地后流离失所，无不结成乡团，聚居险要，构筑工事。从咸丰九年到十一年，双方进行了激烈的攻防作战，由于土人在人力和财力上较之客家人有明显优势，客家人在广东开平和鹤山的聚落多被捣毁。客家人成千上万逃往新宁等地聚集，形成了多达数万乃至十余万的流民集团。缺乏粮食的流亡客家人迫于生计只得四处攻打土人村庄以掠取粮食，土人在鹤山的胜利反而促使土客矛盾广泛化和扩大化了。根据多年负责土客械斗案件的清朝官员郭嵩焘的奏报，“土客交相掳杀，各至数十万人。”正经回答，民国时期农民感观的变化是因为民国时期农村经济商品化程度比清末更高，所以放高利贷的变多了，这是农民最切身的感受。,-1
1765,国家安全部门发文称要打击“唱衰经济”。不过，为了误伤无辜，得先厘清什么是唱衰。一个资质不高或读书方法不当导致成绩不佳的学生，如果有人指出他的问题，给他出谋划策，那应当感恩；如果指出问题所在，但没有给出解决办法，也得感谢；如果指出了问题，但冷嘲热讽，就当是鞭策；如果指出了问题，不但冷嘲热讽，还到处鼓动别人歧视他、侮辱他，劝人别和他做朋友，才是性质恶劣的行为，需要批评或严惩。经济，是唱衰的，还是衰了后人家发现了问题所在，这是首先得明白的事情。如果唱唱就能衰，我们早就赢了美国。当下，要说经济没有问题，我想大多数国人是不认同的。与其去打击唱衰经济现象，倒不如先提振经济，靠硬实力去打那些唱衰中国经济的人的脸。没有人怀疑中国人民的聪明才智，没有人怀疑中国的光明前景。但是，不解决当下的问题，聪明才智会被拖累，光明前景的到来会被延迟。,3
