id,text,score
391,我有个老乡，在深圳福田开了一家米粉店，马路边的一个小门脸，一个月 3万。每三年签一次。他每天早上 8 点开门，晚上 12 点打烊，好不容易把生意做起来，每个月能有一些盈余。但三年后，房东要求涨租金 10%。同时要“喝茶费” 10 万。不然就收回铺面。这个所谓的喝茶费，其实就是红包，是不退的。换句话说，就是房东对租客的敲诈勒索，看你生意好了，客流稳定了，你不给，反正有人租，马上让你走人，还让你复原店...。避免纠纷。因为细致，所以避免了扯皮拉筋的事，而且这些必须要落实在书面合同里，不是口头约定。第二，对房东进行了强制性约束，不得随意涨租金或收回店铺。如果是普通合同，房东不能随意涨租金，更不能看生意好就赶租客，哪怕是租客不交租金，你也得通过法律手段解决。如果房东如果未到期，想要收回店铺，自己使用或者出售，必须支付高额赔偿金给租户。一般标准是：普通商铺，赔偿6个月至2年租金；知名老店， 赔偿35年租金，如果是住宅，3~6个月租金。如果租户不同意，房东就不能收回，也不能随意进入租赁中的店铺和房间。如果要拆迁，市政拆迁会优先协商，而不是强制清退。拆迁前，必须提前一年进行公示，还要谈妥补偿。日本的《借...这个牛腩饭有点偏咸，没有传说中的那么好吃。类似这样的小店老店，在当地不少，很多都是上百年的，没有人来拆迁，也没有人能随意赶走租客，所以日本的实体经济一直比较持续。还是我们老祖宗那句话，有恒产者有恒心。,2
392,日本自平成年间1989年至2019年，步入“消失的三十年。”经济放缓，失业率剧增，股市暴跌。是否听着有一些耳熟呢？然而就是在这样的经济大环境下，有一小部分人迅速抓住机会，跻身富裕阶层。他们究竟抓住了何种商机，走出鲤鱼打挺般漂亮的翻身仗？经济越差，什么样的行业反而越赚钱？先知先觉者，赢家通吃。笔者将结合日本经济评论家大前研一的《M型社会》，跟大家聊聊在日本泡沫经济时期，发展尤其好的三种行业。第一种行...的价格提供有奢华感的商品，这些企业就成功了。给人感觉好的商品，只要是在“加点钱就唾手可得”的价格范围内，消费者是乐于多出钱的。第三种就是极具性价比、面向中低消费群体的行业。泡沫经济时期，80%的中产沦为中低阶层。原来的中产阶级可能工作稳定、生活优渥，但是在经济不景气之时，出于收入下滑以及对未来经济的悲观预判，大家的消费行为会发生变化。比如，在日本泡沫经济之时，百货公司变得门可罗雀。在1991年-2004年，百货公司的年营业额足足下滑了20%。当时日本的百货公司如伊势丹百货会想通过营销、重新装潢来吸引客户，但是殊不知，不是百货公司变得不吸引人了，最根本的原因是，逛百货公司的那群消费群体不在了。而...该看看自己原先的客户群体发生了什么变化，产生了什么新的需求，顺应自己的消费群体，做出应对措施。不会的可以可以关注“小丑讲干货”领取一份小红书养号教程和教辅资料或者干货资料，这是个长期提供干货的公众号。,2
394,恰恰相反，日本的分配制度是太公平了。年收入300w的，居然和年收入上千万的享受一样的医疗服务，教育服务。这些低端人口凭啥？还有一大堆老死不死的人，一年光医疗费用和养老金都占国家预算的三分之一了。所以我建议应该对高收入人群减税，医疗服务分阶段收费，提高学费，把人民区分开来，低端人口就该干低端的事情。这样只要看高端人口的生活，大家就觉得日本没问题了。,4
395,日本编造的连自己都信的故事：1、日本借了中国很多低息贷款才帮助中国发展起来的。实际日本签了广场条约，马上日元要升值了，在日元升值前借钱给中国，赚了很多升值价差。中国还没说日本战争赔款只配东南亚国家呢。2、日本爱护环境。实际世界十大污染事件，日本占了4件，东京湾就是下水道，臭气熏天。3、日本衰落是因为广场条约和美国打压。实际美国当年打压日本的力度远不及打压中国力度的万分之一，广场条约签完之后12年是...，海产丰盛。大航海时代日本是著名的金银岛，金矿银矿铜矿极其丰富，日本主宰了大明和大清的铜矿银矿进口，中国一个没有银矿的国家居然金融银本位，日本可是当时银矿第一的国家（开采至今仍然是世界第八）。日本的土地是著名的火山灰土地。日本起家的第一桶金就是卖金矿银矿和铜矿，居然有脸说自己没资源。9、日本控制了大量海外矿产，还有一流的废品提炼矿产的技术，不怕日本被卡矿产脖子。别骗自己。10、日本科技原创性强。实际也是个山寨大国，各种科技跟在美国身后科研，顶尖照相机依旧比不过自己曾经山寨的德国。11、日本航空航天技术优秀。实际日本航空只能发射一些低载重火箭，还需要NASA辅助导航。日本至今不能造出支线客机和一...属海洋经济区是中国几倍大。17、2010年日本宣传中国举国之力造一城打造一个上海给大家看。实际2010年上海占中国gdp不到4%，日本东京圈占日本gdp一半。18、日本人不爱吹，但能干，以上就能反驳。,1
396,要理解日本昭和年代的特色经济制度，最好从金融入手，这是日本和中美差异最大的地方。说起来，日本和中国的民众对于金融业的看法出奇一致，都觉得玩金融就等于投机，要发展工业就必须打压金融业。中国只是说说，但日本创造了一个完全服务于制造业的金融体系，导致了金融业的僵化。相比华尔街，日本金融是一个非常高效的体制，每一分钱都用到了关键地方，所有被认为不关键、不靠谱的产业，得不到一分钱，比如互联网，比如显卡，比如...都不一样，自成一派。财团相当于美国人说的康采恩垄断组织，一个大财团包括了单个产品从原材料到零售的所有环节，而涉足领域从军工到食品无所不包，每个财团都是一个独立的国家。财团内部的人力、资金、技术、信息高度共享。在日企的人都遇到过一种情况，就是兄弟公司拿来一个新技术来征求意见，集思广益做成产品，这就是日本财团内部的技术交流机制。相比美国那种创业公司发展新技术的模式，日企的内部创新会有更好的资源支撑，成功率高得多。但代价就是日企的创新只能是对现有产业的发展，不可能发生美国那种破坏旧行业创造新行业的情况。日本的特色制度是时代造就的。日本经济腾飞的50-80年代，工业技术处于机电时代，这个时期的加工精度...是跟日本一样的出口导向国家，搞制造业的，怎么西德没有失去30年？日美贸易战影响了日本芯片产业，但日本互联网产业这个锅美国可不背。计算机硬件跟互联网有个毛关系，湾湾芯片那么厉害，你们能说出几个湾湾网站？,2
397,给我贴什么标签，我都要说，日本就是亚洲的灯塔，就是除美国之外的国家都可以摸着过河的石头。老龄化和少子化，这算是双重debuff吧，老龄化和少子化意味着劳动力减少的同时支撑消费的人口严重不足。但从结果上来看，这两年的日本经济绝对是最近三十年最好的两年。良性通胀是日本最近三十年梦寐以求的东西，各种措施都用了个遍，量化宽松了那么多年了，但是都没有成果。安倍晋三的三支箭绝对是为日本经济的再次复苏打了个良好...元贬值，各种原材料上涨，赠送了一波输入型通胀，个人认为通胀就是通胀，不存在输入型通胀就不如内需拉动的通胀的简中互联网说法。与此同时工会下场，涨薪的条件依然成熟。企业在内部改革和日元贬值带来的业绩大幅提升、市值不断新高的情况下，也愿意加薪。日元贬值让品客和印度的红红兴奋不已，品客们在那里用计算器计算着因日元贬值带来的人均美元gdp变低的数据，兴奋的不得了，觉得赢了。印度红红觉得自己gdp总量能超过日本了，都沉浸在赢赢的幻想中。日本2024年，gdp总量为609万亿日元，而今年算上通胀，增速将达到4%-5%，gdp将达到640万亿日元，今年的日元汇率将稳定在140左右，日本政府和企业都还是日元升值...，其实并没有什么用。再次立帖为证，2028年结束后，日本的gdp总量将不低于5.5万亿美金(汇率不高于130)，日本人均美元gdp将不低于4.6。我对我自己的预测日本经济的百分百的准确性，有足够信心。,4
398,近期阅读了《以日为鉴》这本书。这本书讲述了日本经济泡沫时代前后，医师公还有理工科的就业等等。自己作为接触医疗行业的人，在看书时发觉现在的东大正在走日本的老路，真的是非常相似，畸形的医疗制度，科研大跃进，yibao崩盘，为了压缩成本，保住yibao，保住廉价优质的医疗，实行药品集采，采取DIP付费，对医护人员降薪，还有规陪制度（利用对医学生的压榨来获取免费劳动力，维持大医院的运转）。 作为...后来因为一名规培生过劳死，掀起社会舆论，推动了规培制度改革。为什么这个规培生的死亡能掀起社会舆论，因为他的父亲是日本著名的劳动法专家，有名望、地位、资源，能够引起重视，而即使他有这样的父亲，这个案子也经历了5年才得到一个公正的判决。国内这几年有不少规培生自杀，有些人的家长在医院拉横幅、求公正。可是因为他们的父母是普通人，这样的过劳死事件最多被新闻报道一下，只有学医的人才会关注，为之痛心，甚至有些事件被压下去，被公众知道的机会都没有。多么悲哀，没有人关注规培生的死活。我们要等多久，才出现像上面日本的案子，让这样畸形的规培制度被民众了解，被改革。 前两年自己还在读本科的时候，村里面的中老...医生和患者群体。这种制度把医生和患者都牺牲掉了。年轻医生做错了什么？要被牺牲掉。 日本的经验教训活生生摆在我们面前，我们有这么多专家，可是依然选择了同样的道路，所以呢，未来要多久走出黑暗。,1
399,日本泡沫经济破裂后的第一个十年，他们是怎么过来的？在最萧条的十年里，日本的民众到底都经历了什么？我们是否会有同样的经历？这其中又有哪些机会？这是我们今天的话题。为了看得更清楚，我们逐年进行拆解，看看每一年的日本都发生了什么事情。1990年，经济极度繁荣，财大气粗，曾一度号称要买下整个美国的日本，在一夜之间从山峰跌至谷底。不到一年的时间里，日经指数从顶峰时的38900.1路跌至23000点，市值蒸发...坏账率只会比这更高。日本政府这个时候终于开始着急了，之前还信心满满的缓慢降息，这个时候没办法，只能加快了降息的步伐。而这时候的日本民众也开始挺不住了，毕竟积蓄总有花完的一天，而就业情况却不乐观，降本增效的理念开始在企业之间蔓延，许多在职在岗的员工也不得不面临着工时延长和工作量的增加。为了补充家庭收入，许多人开始从事副业或者兼职工作与经相反的是，这时候的日本社会开始有了温情社区，家庭、亲友之间的互动逐步增加，舆众开始抱团取暖。互助的形式分享生活物资，甚至是借钱应急。人们减少了高档娱乐消费，增加了许多廉价或者免费的娱乐活动，比如阅读、园艺、手艺等等等等。总之，民众的心态就是，我虽然没钱，但是娱乐不...，下多大的剂量，才是对一个团队真正的考验。此时的日本明显就是用药用晚了，下药下懵了。那么从1995年到2000年的日本又发生了什么事情？这其中又有哪些行业，哪些机会得以兴起？业位有限，我们下期继续说。,2
400,日本的 “经济问题” 是美国造成的 确实是一个不准确的说法， 因为实际情况是 “ 日本的 经济 是美国造成的 ”。日本本质上就是一个停滞的社会，它就没有自主迭代的能力。将日本从上世纪90年代至今的状态称为“失去的三十年”或“停滞的三十年”是欠考虑的。将其称之为失去或停滞的30年，就意味着日本之前是一个 “持续进步” 的国家；持这种观点的人，是将日本的历史缩短到了200年以内甚至是70年以内，也就是...便会发现日本本质上就是个停滞的社会，停滞就是它的常态。这就是为什么茶道花道这些东西在日本能一直存在，而在中国要么演变成升级版要么被淘汰，因为日本就没有另开赛道的能力，它唯一擅长做的就是在一件东西上无限雕花。日本文明没有自我革新的能力，为了避免瓦房店化只能不断被大陆输血和输出秩序，也就是没有巨大的外力输入，日本本土没办法革新，也没办法建立新的秩序。所以折扇，茶道在日本保存得很好，并且不断被雕花，是因为19世纪开放之前，日本社会的整体发展水平一直和唐朝时期的中国差不多，偶尔有一两个相当于宋朝和明朝水平的环节，是从宋朝明朝单独引进的。日本每次社会改革都是外界武德注入导致的，这体现为日本的演变是跃迁式...个世纪90年代，其余大部分时间都是如僵尸一般停滞的社会，而那一百多年，是借助外部力量踩着中国上位，是不正常的。而上世纪90年代后，美国逐渐撤离日本（开始扶植韩国），日本就又恢复到原来那种僵尸般的状态。,1
401,其实，说白点就是，德国比起日本的优势是，它身边是英国和法国，但日本身边是中国。在日本昔日的设想中，自己应该是整个亚洲经济、科技的领头羊，诸如韩国、中国、东南亚等国，都是自己的市场、廉价劳动力来源和矿场。自己保留高科技产业高薪岗位。东亚各国都是日本的市场。这就是日本的终极形态。你觉得像不像现在身处欧盟中的德国？但很现实，日本失败了，德国成功了。我这里再给各位看另外一个数据??从2000年到2022年，美元通货膨胀69.01%，即，2022年的1美元购买力仅相当于2000年的0.592美元。用这个数据，我们给各国人均GDP打个对折，各位就发现了问题??美国：3.63万??4.51万（+24%）日本：3.92万??2万（-49.1%）德国：2.37万??2.88万（+22%）英国：2.83万??2.72万（-4%）法国：2.24万??2.42万（+8%）澳大利亚：2.19万??3.85万（+76%）可以发现，如果我们以购买力来衡量，过去20年，日本的人均GDP其实跌了一半；德国还涨了22%。德国在欧洲，竞争对手主要是法国和英国，这两个国家的体量都不够大，对德国的竞争有限；但日本在亚洲，面对的对手是中国，中国在各方面来看，其体量都远超日本。结果就是，德国多少还能守住欧盟的一亩三分地自己吃，日本连一亩三分地都守不住，只能被中国抢。那你说德日经济谁会好一点？自然是德国了。,1
402,这么说吧，除了汇率没有如日本政府所愿，维持在140-145，而是多贬了10%，来到155-160区间外，日本在2022-2024年这三年的经济，综合就业，薪资，通胀，利率，福利保障，资产（房价，金融市场）增值，是全世界最适合用“稳中向好”来形容的。,4
403,这回答下日本IP简直是让人大开眼界，突然有点理解为什么会有石平这样人出现了，因为美国这样的华人还真的不会捧成这个高度，当然余茂春是个例外。在最近数年间日本地位被抬高，不管是欧美民间还是欧美官方，都对日本充满了赞扬之声。为什么呢？因为欧美达不到日本管理和治理水平。在自由主义泛滥之下，欧美主要发达体国家受教育率反而不如日本。这里指的不仅是高等教育，从小学开始直到高中，欧美主要发达体国家在各个方面都要落...。现在不好找工作确实是事实，因为国内对海外学历也开始认真审视起来。当HR和人力去仔细检查你的简历，从上学到工作，你就会发现以往欧美简历灌水招数都不好用了。2010年前后博士生给的安家费都能拿50万，最高能拿到500万，再看看现在，别说安家费，你能找到offer就算不错的了，顶多是给你相关手续上一些优惠及政策便利。上面说到中国受教育程度提高，现在相关专业毕业的高等学历也多了。加上过去十几年发展，中国人可以自掏腰包到欧美留学，存在大量高学历人口。以往对欧美日韩学历的高看，现在也知道筛查了。董明珠那句不用留学生，是因为欧美日韩存在大量的水货高学历人才，一年毕业或者是短暂镀金再或者是务虚而不务实专业，...坏取决于你的行业发展。如果你在日本做汽车工程师，面临的就是中国同行的吊打，bz3就是例子。很多时候你的成功取决于你的选择，而不是你的努力。你不能在赢的时候才爱你的国家，这句话是对高赞那句话最好的注解。,4
404,日本经济，竟然爬起来了？说一个真相，日本经济竟然爬起来了，可他们到底做对了什么呢？既然是爬起来，说明之前一直在地上趴着。自从1990年开始，日本经济陷入了长期停制，居民不怎么花钱消费，企业不怎么花钱投资，长期依赖的家电和汽车出口，也因为中国企业的崛起逐渐丧失了优势。为了让经济赶快爬起来，日本尝试了各种办法，把利率降为零甚至负数，日本央行通过购买国债，直接向市场投入大量资金，日本政府大力花钱投资，对...的物价涨幅。也就是说，日本劳动者的真实收入确实变多了。当然了，日本劳动者过去的实际收入一直在下降，算是苦了很久才终于来了点盼头。第二，切实提振了资本市场。2024年日经250指数全年累计涨幅19.22%，是咱们的两倍。加上日本不断出台政策，鼓励日本居民参与资本市场，日本老百姓的财产性收入也在持续增长。当然了，日本资本市场的涨幅跟美国的28.64%还差了一截子。如果再把日元贬值考虑进去，日本资本市场2024年只上涨了7%，跟咱们基本持平，但毕竟日本老百姓赚日元花日元，只要自己的各类账户余额涨的比日本国内的物价快，那不就是兜里的真金白银变多了吗？第三，切实让房价止跌回升。看这张图，从1990到20...020年开始，日本国内的投资和日本企业的利润手拉着手一起快速上涨。说到这儿，结论已经出来了。日本经济之所以能爬起来，没什么诀窍，就是涨工资，提振资本市场和楼市，外加让私家企业把钱汇回来，多在本土投资。,4
405,80年代的日本，人均GDP是中国的几百上千倍，生活水平秒杀现在中国，科技水平直到现在中国还远远没有追赶上，隐藏还没拿出来的技术可能领先中国几万年了,3
406,最近在某音刷到一抽象视频，下面的评论给我逗笑了：有时候我真的很怀疑，自己是否活过了那场疫情类似评论(图源：记录美好生活)意思是视频太过抽象，以至于让人怀疑自己疫情期间已经无了，之后的生活都是无前的走马灯，所以才会看到如此抽象、无法让人理解的视频。之所以说起这个，是因为看到问题描述：互联网大厂营业额利润薪资都持续暴涨，平均年薪百万，各种起薪百万，各种ai研究员年薪千万我相信很多人会和我有同样的感受：...图源：日本内阁府)所以日本“失去的30年”，并非有些人理解的“衰退的30年”，而是相对于其他国家“停滞的30年”。当然了，运动是相对的，如果以其他发达国家甚至是中国做参照物的话，说是衰退也没错就是了。那么在知道日本人的收入没有明显减退的前提下，问题本身就可以拆分了成两个问题：在日本，高薪的职业有哪些？30年中有哪些新崛起的行业？前者其实查一查就可以知道，这边简单贴一下链接，并摘抄下前五名：年?ランキング|??ランキング?ベネッセ飞行员：平均年薪1694.6万日元医生：平均年薪1169.2万日元大学教授：平均年薪1100.0万日元大学副教授：平均年薪871.2万日元记者：平均年薪791.6万日元...中国首富也不是高科技产业的马化腾、张一鸣，这当中也许冥冥之中也有些某些相关性吧。至于对我国有什么参考价值？如果看到性价比两个字，还没想起谁的话，那请接受我的一句疑问：Are you ok?(图源网络),-1
407,知乎上的日吹，已经沦落到要到这种没什么人回答的问题来抢着回答问题、同时集中火力拉群集赞来占据前排了。日本现在经济摆明了很差，当然你可以把各种定义掰开了揉碎了说日本还凑合，然而日本日益高涨的物价、节节败退的产业、长线走低的日元不会说谎。,1
408,你以为市场看好日元，和大量避险资金流入是因为你日本经济好？那都是看上你手里全球排行靠前的外汇储备和全球的资产作为支撑，我也看好日元增值预期，但也并不看好日本长期的经济，两个观点完全不冲突，这是两码事！资本自由流动是全球产业的要求，货币政策号称拥有独立性，那么唯一放弃的就是汇率，第二个与其说是主动保留货币政策独立性，不如说是被动的选择，80年底的房地产泡沫影响远不是那几年的经济问题，泡沫问题核心在于...大外汇储备的经济体汇率波动超过50%，资本自由流动有不可能放弃，存在大量的套利空间，当市场预期到美联储只能降息和美元走弱，当然是把美元资产在高位换成日元，流入日本经济体内，也推动了股市大幅上升，乃至于几十年不动的楼市也开始松动了，通胀罕见的抬头。为什么像阿根廷这样的经济体汇率波动更大，国际资本反而要敬而远之呢？主要是外汇储备和国家信用差异太大了，当然以前还有外汇管制，日本可不敢不兑付，那可是全球产业的基础，所以日元很长时间都是国际资本的避风港，这个周期看涨日元是没问题的。看涨日元未必看涨日本经济，这是两码事，就是开头说的，你得货币政策完全可以预期，就是加息，你敢加多少？几十bp撑死了，降息呢？...学习日本的美国，至今已经16年了，政府杠杆也到120%了，比日本更早的陷入高杠杆和高利率压力，不要总说什么长期来看我们都死了，实际上在现代金融体系的加速下，代价显现的周期显然比凯恩斯时期预想的早很多。,3
409,说一点吧，日本现在其实有一点经济复苏的势头的，就业情况上来看，确实很缺人很缺人，即使是外国人你只要学个理工科去个国立大学读个硕士，类似于国内一本吧，你都能进大厂，而且大厂普遍不是很卷，而且还可以在家办公，薪资待遇上，普遍在500万日元往上走，而且明年还会有一定幅度的涨薪。日元贬值导致了日本进口成本上涨，生活物价上涨，但是推动了出口增加，反应到社会就是大企业普遍利润好涨薪，但是中小企业工作的普通人收入完全跟不上物价上涨的速度,4
410,"历经二战战后的摧毁，日本社会经济处于崩溃的边缘，战后的第一年，日本的工业生产只有战前的28%经济倒退了几十年，远远被其他世界资本主义发达国家甩在了身后。然而经过短短五年的发展，到了1950年，日本经济便恢复到了战前水平，但仍然是远远落后于其他资本主义国家。到了60年代中后期，日本经济起死回生,后来居上，一度超过法国、英国和联邦德国，成为仅此于美国的世界第二大经济体。日本经济何以发展得如此迅速，短短...强大的科技实力。国家经济的发展离不开高素质的人才，高素质人才的培养离不开教育的投入，日本在教育、科研投入上正是走的这一路线，加大在科研和教育上的投入，培养了一大批高素质的科研人才，使日本成为世界著名的科技强国，为日本经济的振兴和快速发展打下了坚实基础。3.大和民族危机意识强烈。日本是一个岛国，国土面积狭小，自然资源缺乏，加之台风、地震、海啸等自然灾害频发，日本大和民族长期以来危机意识都十分强烈，同时也造就了日本人民顽强拼搏，坚忍不拔的刚毅性格；其次，日本民众重规划，重执行，重效率的行事作风也为日本的经济发展创造了良好条件。4.经济发展方针和路线正确。日本结合本国实际国情审时度势，充分利用优势，...济利益，大发战争横财；第二场，越南战争，进一步刺激了日本的外贸出口增长，得益于军需贸易，日本的工农业生产指数回升，进一步促进了资本的积累和后期的扩大再生产，良好的经济循环体系，使日本经济发展燕燕日上。",5
411,既然谈了日本经济，就不妨多说几句。近年来，日本经济真正的问题，不是什么汇率，也不是电车油车。而是产能不足。这个迹象其实很明显。是劳动力不足的问题吗？有一点，但应该不是主要问题。主要问题是产业链。前两年，日本车厂因为半导体供应不足，汽车产量也受到了极大限制。甚至搞得拆东墙补西墙。近期来看，日本的产量依然不是太稳定。以我的观察，是台湾故意卡了日本的车用半导体供应。没错，是台湾卡了日本。为什么？具体内幕，就不多说了。有些事情也是猜测。当年美日贸易战，美国要求日本放弃最多的领域，就是半导体。此后，日本只保留了半导体设备和半导体材料领域。虽然日本依然占据了半导体的高端领域。但实际商用的半导体元件，生产基地却转到了台湾和韩国。最近几年，美国容许日本重建半导体产业链。但不会那么快重建起来。而且美国的政策也是朝令夕改。另一方面，说日本完全无视电车也是假的。毕竟日本还是必须服从美国的游戏规则。这也涉及产业链问题。目前丰田还没有大量生产电池的能力。电池工厂也在建设中。在美国和日本同时建设中。所以最近几年，日本的经济还是只能维持守势。,3
412,"日本GDP（名义）：约 4.2 万亿美元。按汇率粗算 以 1 美元≈7.2 元人民币 折算 ≈ 30 万亿元人民币（随汇率上下有 1～2 万亿的误差）。AP News+1 特斯拉全年净利润（GAAP，2023）：约 149.9 亿美元，折合人民币按上面汇率约 1,080 亿元人民币。",-1
413,拜登也想不明白这个问题，明明在他的领导下，几年之内美利坚的gdp暴涨30%左右，把某国甩开一个身位，经济、科技、就业全面飘红，形式不是大好，而是简直就是再造一个新美国??却丢了大宝。,-1
414,我无数次思考过这个问题。得出的结论是：日本现在处于很特殊的一种状态，可能全世界最共产主义的国家，只从国民生活来说类似上世纪的苏联。先说不如欧美的地方。2025日本的经济指标已经被美国，澳洲和上欧国家（自创词，意指上等欧洲国家）遥遥甩开。这也是现在中国网友嘲讽日本最多的点。收入：同行业同职位的情况下，日本工资目前只有欧美国家的一半。我列几个数据，日本大学毕业生的起始年薪，下等公司15万人民币，中等公...。其次日本的社会收入是真的很平均，同年龄段低收入和高收入相差几乎不会超过2倍。如上文所说，20岁出头的最优秀的大学毕业生起始年薪也就30万人民币，最差的也不会低于15万。40多岁的中年人，管理层年薪50万人民币，基层也不会低于25万，考虑到工资越高税越高，税后工资甚至不会超过2倍。甚至日本首富柳井正，孙正义和中美印的富豪比也是弟弟。再加上日企绝对不会轻易开人，真能感觉日本从政府到企业都在努力打造一个平均社会。低失业率使得日本人有着强社会秩序，说白了就是毕竟有工作，还是得要点颜面。而且日本人还是东亚文化圈，听话老实要面子是刻在骨子里的，不会像欧美有那么多失业了破罐子破摔放飞自我的社会蛀虫。至于知...下降，但下降的态势远没有经济来的猛烈，原因就是日本的失业率维持的太好了。至于日本现今的软实力能维持到什么时候，我认为短则10年，长则30年，当日本经济继续低迷到失业率骤升时，就是日本软实力骤降的那天。,3
415,本来问题本身还好，结果一看问题描述：某些群体那种特不学无术还觉得自己特正义的彪味儿就压不住了主打一个“只要你不好好学习，天天都是未解之谜。”所以麻烦题主表演“正气凛然”之前，先学习一下同比和环比的概念：同比指的是对去年同期比的增长率，也就是24年第四季度数值比23年第四季度数值环比指的是对前一期的增长率，也就是24年第四季度数值比24年第三季度数值，并且为了避免由于季节因素数值波动过大，还会做季节...这个环比0.7%，年率2.8%的数据比较重要呢？因为：同比增速看现状环比增速看趋势通过结合近几个月环比增速，是可以分析出一些趋势的。日本24年各季度GDP实际环比增速和内部明细(图源：日本内阁府)首先，最明显的就是，第四季度，在第三季度正增长(高基数效果)的前提下，实现了和第二季度同样的增速，而第二季度的增速是建立在第一季度负增长的(低基数效果)的前提下的。如果翻阅往年数据，不难发现：由于日本五月黄金周长假的影响，第二季度一般是全年环比增速最快的季度由于日本八月盂兰盆节长假的影响，第四季度则会表现得相对弱势但今年不同的是：第三季度的八月初发生宫崎地震、日本发布全国南海海槽地震预警，许多家庭纷纷...揉碎了，随随便便就能写一千多字。所以最后，建议题主少看点自媒体，多看点专业书，毕竟自媒体看多了，脑子会退化到只会复读下面几个单词，要不要去看看某些群体是不是这样的？通货膨胀贸易逆差美元GDP大久保公园,2
416,欧洲所有国家和日本相比，有一个算一个，都是狗屎。有的人拿欧洲机床碰瓷日本呢，日本啥时候需要正眼看一眼欧洲机床了，欧洲机床牛逼的谎言只流行在中文互联网，什么一流的在瑞士，连西班牙之流都能碰瓷日本了。日本是全世界唯一在中高端机床都引领世界的国家。欧洲所谓的高端机床除了在欧洲自娱自乐，啥也不是。波音空客，罗罗，通用动力，普惠等，全部都是日本机床的客户，世界最精密的机器都是日本机床加工出来的。第二，所谓的...答主尬吹西班牙，还西班牙机床，我都尴尬的要死，西班牙一个连工业化都没有经历的国家，也好意思碰瓷日本了，西班牙能超过日本的一个是足球，一个是比优衣库更厉害的服装企业zara母公司。日本随便一个100名开外的企业，放西班牙，西班牙能当祖宗供着。日本的H3火箭都连续成功发射四次了，欧洲的阿丽亚那6连一次成功发射都没有。日本的富岳超算都连续登顶世界四次了，欧洲联合向往的超算都没有。半导体领域也被日本给完爆，你有阿斯麦，人日本有东京电子，有爱德万，有迪斯科，有迪恩士，还有很多小的半导体设备公司，规模加起来也能干你阿斯麦。人家还有信越化学这种半导体材料企业，盈利能力不比你阿斯麦差。人家还有索尼的半导体，东...用没有。既然欧洲生产率那么高，怎么企业的盈利能力比不上日本呢，吹啥呢。我都不知道现在欧洲还有什么流行的东西能影响日本，但是日本的游戏动漫确实在欧洲流行。任天堂放在欧洲任何国家，他们都会当祖宗一样供着。,5
417,最要命的不是下降到了1950年的水平，现在对日本而言最要命其实是下降的速度太快了。日本本2022年的GDP占全球GDP的比重约为4.2%，相比2021年下降了0.9个百分点。日本2023年的GDP占全球GDP的比重约为4%，相比2022年下降了0.2个百分点。其实根本就没有4%准确的数字是3.9958%。也就是说日本只用了2年，在全球1.1%的比重就没了，要知道2021年日本GDP占世界的比重还是...6%，日本在2021年GDP占世界GDP总量的5.1623%。2022年GDP排名，日本第三，德国第四德国2022年的GDP增速为1.81%，德国在2022年的GDP占世界的4.0331%。日本2022年的GDP增速为0.95%，日本在2022年的GDP占世界的4.2049%2023年GDP排名，德国第三，日本第四德国2023年的GDP萎缩0.3%，德国在2023年的GDP占世界的4.2264%。日本2023年的GDP增速为1.92%，日本在2023年的GDP占世界的3.9958%。日本和德国这几年都衰退的非常迅速，主要原因还是支柱产业垮了，汽车这个赚钱的大门类，中美看样子都不想在让渡市场给日...往了，不能稳赢就算了现在都打出艰难的感觉了……日本这种亚洲反骨仔，黄种人叛徒国家，当年靠着英国吃清朝，后来靠着美国吃亚洲，兴旺了日本一家，祸害了整个亚洲。这么多年下来也是时候好好找日本算算新仇旧账了。,1
418,中产来日本不纯纯降低生活质量么？外国只适合几种人。一种底层群众，来打工。一种是学生来镀金或者深造。一种真正的有钱人，一顿饭花个几万几十万上百万当日常的。没看懂中产到外国生活是什么意思，纯纯脑子有问题。中国的基建，便利服务，高质量廉价劳动力，成本压缩，全世界说第二谁敢说第一。你要是没经济能力请保姆做饭，出行豪车配司机，小孩从小到大全是贵族私立，中产去国外生活不纯纯降低生活质量。还是你觉得rmb能比外币值钱，自己赚的呢点钱能比国外工资购买力更强。,3
419,印度人均GDP为2480美元。这是什么样的收入？对，与非洲同一水平。这种低收入也就意味着赚到的钱基本买食物等消费品就花光了，没法储蓄来进一步投资。另外一个例子，印度对中国逆差700多亿美元，而印度总逆差约1000多亿美元，也就是说印度对外赚到的钱基本拿来买中国的工业品。回来说日本，日本是老牌工业强国，人均3万多亿美元，是印度十多倍，而对中国约3倍。又因为中国是制造业大国，消费者所支出的消费同类工业品价格比印度要低许多，说明工业国用工业品收割非工业国非常“狠”的！比如同一台55寸电视机，中国普遍在1500元左右，而印度没3000元是买不到的。从上面例子说明，印度所谓GDP超过日本是没有意义的，其国民收入被工业国割韭菜是常态。这是为什么中国拼了老命发展几十年，终于变成了工业国的原因。印度没变成工业国前，其GDP没有任何意义。,4
